105,150,10512,2020-11-13 01:33:31,900
105,126,10513,2020-11-13 06:46:54,300
105,114,10514,2020-11-16 12:48:39,900
105,121,10515,2020-11-10 11:47:49,100
105,135,10516,2020-11-15 01:36:48,500
105,152,10517,2020-11-14 12:24:01,500
105,119,10518,2020-11-11 14:28:32,800
105,166,10519,2020-11-10 19:22:51,900
105,171,10520,2020-11-17 05:42:03,300
105,119,10521,2020-11-14 13:19:06,700
105,118,10522,2020-11-12 19:13:41,800
105,174,10523,2020-11-19 20:39:55,200
105,167,10524,2020-11-14 04:53:11,300
105,138,10525,2020-11-18 01:26:12,100
105,171,10526,2020-11-19 10:36:56,400
105,165,10527,2020-11-15 04:10:17,500
105,114,10528,2020-11-17 19:09:53,900
105,154,10529,2020-11-11 03:16:04,500
105,154,10530,2020-11-18 10:56:18,100
105,102,10531,2020-11-15 01:41:55,700
105,111,10532,2020-11-19 15:21:33,300
105,163,10533,2020-11-12 01:08:27,400
105,152,10534,2020-11-13 22:41:50,100
105,154,10535,2020-11-13 17:29:19,300
105,133,10536,2020-11-10 23:00:31,100
105,166,10537,2020-11-16 10:51:41,900
105,165,10538,2020-11-14 14:04:13,200
105,121,10539,2020-11-12 23:19:09,100
105,142,10540,2020-11-16 04:04:37,900
105,138,10541,2020-11-13 16:44:02,300
105,165,10542,2020-11-11 11:43:10,500
105,108,10543,2020-11-13 05:39:36,300
105,139,10544,2020-11-15 13:48:17,200
105,126,10545,2020-11-14 13:14:45,500
105,111,10546,2020-11-14 08:59:55,400
105,135,10547,2020-11-11 00:00:21,900
105,154,10548,2020-11-13 12:42:31,900
105,111,10549,2020-11-13 19:38:21,200
106,181,10600,2020-11-17 22:54:32,700
106,130,10601,2020-11-16 01:36:32,200
106,114,10602,2020-11-11 06:58:49,600
106,148,10603,2020-11-16 07:14:01,300
106,148,10604,2020-11-13 09:47:29,700
106,163,10605,2020-11-17 19:01:43,900
106,119,10606,2020-11-15 05:24:29,500
106,176,10607,2020-11-19 20:29:15,700
106,148,10608,2020-11-14 01:53:55,700
106,186,10609,2020-11-16 12:10:17,500
106,114,10610,2020-11-14 15:56:00,100
106,186,10611,2020-11-19 00:46:41,800
106,191,10612,2020-11-13 01:33:31,900
106,163,10613,2020-11-13 06:46:54,300
106,128,10614,2020-11-16 12:48:39,900
106,141,10615,2020-11-10 11:47:49,100
106,179,10616,2020-11-15 01:36:48,500
106,192,10617,2020-11-14 12:24:01,500
106,135,10618,2020-11-11 14:28:32,800
106,114,10619,2020-11-18 05:22:43,900
106,130,10620,2020-11-12 23:21:30,200
106,135,10621,2020-11-14 13:19:06,700
106,130,10622,2020-11-12 19:13:41,800
106,167,10623,2020-11-19 07:11:02,200
106,181,10624,2020-11-18 18:33:06,300
106,181,10625,2020-11-18 01:26:12,100
106,141,10626,2020-11-16 23:16:37,700
106,191,10627,2020-11-17 09:19:43,500
106,128,10628,2020-11-17 19:09:53,900
106,119,10629,2020-11-13 19:59:58,500
106,167,10630,2020-11-16 11:38:26,400
106,111,10631,2020-11-15 01:41:55,700
106,119,10632,2020-11-19 15:21:33,300
106,135,10633,2020-11-16 16:44:09,500
106,192,10634,2020-11-13 22:41:50,100
106,176,10635,2020-11-17 21:07:47,600
106,176,10636,2020-11-10 23:00:31,100
106,119,10637,2020-11-19 17:28:30,900
106,184,10638,2020-11-14 15:57:54,200
106,141,10639,2020-11-12 23:19:09,100
107,159,10700,2020-11-17 22:54:32,700
107,127,10701,2020-11-16 01:36:32,200
107,109,10702,2020-11-11 06:58:49,600
107,134,10703,2020-11-16 07:14:01,300
107,134,10704,2020-11-13 09:47:29,700
107,191,10705,2020-11-12 22:18:24,600
107,189,10706,2020-11-18 14:16:08,800
107,157,10707,2020-11-19 20:29:15,700
107,134,10708,2020-11-14 01:53:55,700
107,169,10709,2020-11-16 12:10:17,500
107,189,10710,2020-11-10 16:49:13,800
107,169,10711,2020-11-19 00:46:41,800
107,175,10712,2020-11-13 01:33:31,900
107,135,10713,2020-11-13 06:46:54,300
107,119,10714,2020-11-16 12:48:39,900
107,133,10715,2020-11-10 11:47:49,100
107,158,10716,2020-11-15 01:36:48,500
107,176,10717,2020-11-14 12:24:01,500
107,130,10718,2020-11-11 14:28:32,800
107,198,10719,2020-11-10 19:22:51,900
108,168,10800,2020-11-17 22:54:32,700
108,118,10801,2020-11-16 01:36:32,200
108,105,10802,2020-11-11 06:58:49,600
108,136,10803,2020-11-16 07:14:01,300
108,136,10804,2020-11-13 09:47:29,700
108,138,10805,2020-11-17 19:01:43,900
108,109,10806,2020-11-15 05:24:29,500
108,149,10807,2020-11-19 20:29:15,700
108,136,10808,2020-11-14 01:53:55,700
108,173,10809,2020-11-16 12:10:17,500
108,105,10810,2020-11-14 15:56:00,100
108,173,10811,2020-11-19 00:46:41,800
108,187,10812,2020-11-13 01:33:31,900
108,138,10813,2020-11-13 06:46:54,300
108,114,10814,2020-11-16 12:48:39,900
108,121,10815,2020-11-10 11:47:49,100
108,163,10816,2020-11-15 01:36:48,500
108,192,10817,2020-11-14 12:24:01,500
108,119,10818,2020-11-11 14:28:32,800
108,105,10819,2020-11-18 05:22:43,900
109,161,10900,2020-11-17 22:54:32,700
109,131,10901,2020-11-16 01:36:32,200
109,108,10902,2020-11-11 06:58:49,600
109,135,10903,2020-11-16 07:14:01,300
109,135,10904,2020-11-13 09:47:29,700
109,182,10905,2020-11-12 22:18:24,600
109,177,10906,2020-11-18 14:16:08,800
109,146,10907,2020-11-19 20:29:15,700
109,135,10908,2020-11-14 01:53:55,700
109,166,10909,2020-11-16 12:10:17,500
109,177,10910,2020-11-10 16:49:13,800
109,166,10911,2020-11-19 00:46:41,800
109,171,10912,2020-11-13 01:33:31,900
109,138,10913,2020-11-13 06:46:54,300
109,118,10914,2020-11-16 12:48:39,900
109,134,10915,2020-11-10 11:47:49,100
109,157,10916,2020-11-15 01:36:48,500
109,173,10917,2020-11-14 12:24:01,500
109,132,10918,2020-11-11 14:28:32,800
109,189,10919,2020-11-10 19:22:51,900
109,192,10920,2020-11-17 05:42:03,300
109,132,10921,2020-11-14 13:19:06,700
109,131,10922,2020-11-12 19:13:41,800
109,139,10923,2020-11-19 07:11:02,200
109,190,10924,2020-11-14 04:53:11,300
109,161,10925,2020-11-18 01:26:12,100
109,192,10926,2020-11-19 10:36:56,400
109,187,10927,2020-11-15 04:10:17,500
109,118,10928,2020-11-17 19:09:53,900
109,176,10929,2020-11-11 03:16:04,500
110,197,11000,2020-11-14 05:27:31,700
110,149,11001,2020-11-16 01:36:32,200
110,197,11002,2020-11-19 20:28:42,100
110,159,11003,2020-11-16 07:14:01,300
110,159,11004,2020-11-13 09:47:29,700
110,175,11005,2020-11-12 22:18:24,600
110,192,11006,2020-11-16 02:43:00,200
110,161,11007,2020-11-19 20:29:15,700
110,159,11008,2020-11-14 01:53:55,700
110,170,11009,2020-11-16 12:10:17,500
110,175,11010,2020-11-10 16:49:13,800
110,170,11011,2020-11-19 00:46:41,800
110,170,11012,2020-11-13 01:33:31,900
110,160,11013,2020-11-13 06:46:54,300
110,125,11014,2020-11-16 12:48:39,900
110,159,11015,2020-11-10 11:47:49,100
110,161,11016,2020-11-15 01:36:48,500
110,174,11017,2020-11-14 12:24:01,500
110,149,11018,2020-11-11 14:28:32,800
110,177,11019,2020-11-10 19:22:51,900
110,178,11020,2020-11-17 05:42:03,300
110,149,11021,2020-11-14 13:19:06,700
110,149,11022,2020-11-12 19:13:41,800
110,192,11023,2020-11-19 20:39:55,200
110,178,11024,2020-11-14 04:53:11,300
110,162,11025,2020-11-18 01:26:12,100
110,178,11026,2020-11-19 10:36:56,400
110,177,11027,2020-11-15 04:10:17,500
110,125,11028,2020-11-17 19:09:53,900
110,174,11029,2020-11-11 03:16:04,500
110,174,11030,2020-11-18 10:56:18,100
110,123,11031,2020-11-15 01:41:55,700
110,125,11032,2020-11-19 15:21:33,300
110,175,11033,2020-11-12 01:08:27,400
110,174,11034,2020-11-13 22:41:50,100
110,174,11035,2020-11-13 17:29:19,300
110,161,11036,2020-11-10 23:00:31,100
110,177,11037,2020-11-16 10:51:41,900
110,177,11038,2020-11-14 14:04:13,200
110,159,11039,2020-11-12 23:19:09,100
111,172,11100,2020-11-17 22:54:32,700
111,141,11101,2020-11-16 01:36:32,200
111,106,11102,2020-11-11 06:58:49,600
111,152,11103,2020-11-16 07:14:01,300
111,152,11104,2020-11-13 09:47:29,700
111,195,11105,2020-11-12 22:18:24,600
111,191,11106,2020-11-18 14:16:08,800
111,166,11107,2020-11-19 20:29:15,700
111,152,11108,2020-11-14 01:53:55,700
111,174,11109,2020-11-16 12:10:17,500
111,191,11110,2020-11-10 16:49:13,800
111,174,11111,2020-11-19 00:46:41,800
111,176,11112,2020-11-13 01:33:31,900
111,160,11113,2020-11-13 06:46:54,300
111,133,11114,2020-11-16 12:48:39,900
111,151,11115,2020-11-10 11:47:49,100
111,169,11116,2020-11-15 01:36:48,500
111,189,11117,2020-11-14 12:24:01,500
111,150,11118,2020-11-11 14:28:32,800
111,106,11119,2020-11-18 05:22:43,900
112,164,11200,2020-11-17 22:54:32,700
112,130,11201,2020-11-16 01:36:32,200
112,107,11202,2020-11-11 06:58:49,600
112,141,11203,2020-11-16 07:14:01,300
112,141,11204,2020-11-13 09:47:29,700
112,188,11205,2020-11-12 22:18:24,600
112,185,11206,2020-11-18 14:16:08,800
112,160,11207,2020-11-19 20:29:15,700
112,141,11208,2020-11-14 01:53:55,700
112,169,11209,2020-11-16 12:10:17,500
112,185,11210,2020-11-10 16:49:13,800
112,169,11211,2020-11-19 00:46:41,800
112,174,11212,2020-11-13 01:33:31,900
112,150,11213,2020-11-13 06:46:54,300
112,127,11214,2020-11-16 12:48:39,900
112,136,11215,2020-11-10 11:47:49,100
112,162,11216,2020-11-15 01:36:48,500
112,175,11217,2020-11-14 12:24:01,500
112,133,11218,2020-11-11 14:28:32,800
112,193,11219,2020-11-10 19:22:51,900
112,199,11220,2020-11-17 05:42:03,300
112,133,11221,2020-11-14 13:19:06,700
112,130,11222,2020-11-12 19:13:41,800
112,158,11223,2020-11-19 07:11:02,200
112,198,11224,2020-11-14 04:53:11,300
112,164,11225,2020-11-18 01:26:12,100
112,199,11226,2020-11-19 10:36:56,400
112,190,11227,2020-11-15 04:10:17,500
112,127,11228,2020-11-17 19:09:53,900
112,183,11229,2020-11-11 03:16:04,500
112,183,11230,2020-11-18 10:56:18,100
112,101,11231,2020-11-15 01:41:55,700
112,117,11232,2020-11-19 15:21:33,300
112,185,11233,2020-11-12 01:08:27,400
112,175,11234,2020-11-13 22:41:50,100
112,183,11235,2020-11-13 17:29:19,300
112,160,11236,2020-11-10 23:00:31,100
112,193,11237,2020-11-16 10:51:41,900
112,190,11238,2020-11-14 14:04:13,200
112,136,11239,2020-11-12 23:19:09,100
113,160,11300,2020-11-17 22:54:32,700
113,130,11301,2020-11-16 01:36:32,200
113,119,11302,2020-11-11 06:58:49,600
113,143,11303,2020-11-16 07:14:01,300
113,143,11304,2020-11-13 09:47:29,700
113,198,11305,2020-11-12 22:18:24,600
113,194,11306,2020-11-18 14:16:08,800
113,154,11307,2020-11-19 20:29:15,700
113,143,11308,2020-11-14 01:53:55,700
113,165,11309,2020-11-16 12:10:17,500
114,164,11400,2020-11-17 22:54:32,700
114,119,11401,2020-11-16 01:36:32,200
114,106,11402,2020-11-11 06:58:49,600
114,141,11403,2020-11-16 07:14:01,300
114,141,11404,2020-11-13 09:47:29,700
114,143,11405,2020-11-17 19:01:43,900
114,108,11406,2020-11-15 05:24:29,500
114,155,11407,2020-11-19 20:29:15,700
114,141,11408,2020-11-14 01:53:55,700
114,197,11409,2020-11-16 12:10:17,500
114,106,11410,2020-11-14 15:56:00,100
114,197,11411,2020-11-19 00:46:41,800
114,198,11412,2020-11-13 01:33:31,900
114,143,11413,2020-11-13 06:46:54,300
114,117,11414,2020-11-16 12:48:39,900
114,128,11415,2020-11-10 11:47:49,100
114,158,11416,2020-11-15 01:36:48,500
114,174,11417,2020-11-18 10:36:20,600
114,121,11418,2020-11-11 14:28:32,800
114,106,11419,2020-11-18 05:22:43,900
115,177,11500,2020-11-17 22:54:32,700
115,142,11501,2020-11-16 01:36:32,200
115,124,11502,2020-11-11 06:58:49,600
115,155,11503,2020-11-16 07:14:01,300
115,155,11504,2020-11-13 09:47:29,700
115,193,11505,2020-11-12 22:18:24,600
115,191,11506,2020-11-18 14:16:08,800
115,172,11507,2020-11-19 20:29:15,700
115,155,11508,2020-11-14 01:53:55,700
115,179,11509,2020-11-16 12:10:17,500
115,191,11510,2020-11-10 16:49:13,800
115,179,11511,2020-11-19 00:46:41,800
115,185,11512,2020-11-13 01:33:31,900
115,161,11513,2020-11-13 06:46:54,300
115,133,11514,2020-11-16 12:48:39,900
115,154,11515,2020-11-10 11:47:49,100
115,174,11516,2020-11-15 01:36:48,500
115,186,11517,2020-11-14 12:24:01,500
115,145,11518,2020-11-11 14:28:32,800
115,124,11519,2020-11-18 05:22:43,900
115,142,11520,2020-11-12 23:21:30,200
115,145,11521,2020-11-14 13:19:06,700
115,142,11522,2020-11-12 19:13:41,800
115,167,11523,2020-11-19 07:11:02,200
115,177,11524,2020-11-18 18:33:06,300
115,177,11525,2020-11-18 01:26:12,100
115,154,11526,2020-11-16 23:16:37,700
115,185,11527,2020-11-17 09:19:43,500
115,133,11528,2020-11-17 19:09:53,900
115,188,11529,2020-11-11 03:16:04,500
116,196,11600,2020-11-14 05:27:31,700
116,121,11601,2020-11-16 01:36:32,200
116,196,11602,2020-11-19 20:28:42,100
116,130,11603,2020-11-16 07:14:01,300
116,130,11604,2020-11-13 09:47:29,700
116,186,11605,2020-11-12 22:18:24,600
116,195,11606,2020-11-16 02:43:00,200
116,162,11607,2020-11-19 20:29:15,700
116,130,11608,2020-11-14 01:53:55,700
116,178,11609,2020-11-16 12:10:17,500
116,186,11610,2020-11-10 16:49:13,800
116,178,11611,2020-11-19 00:46:41,800
116,178,11612,2020-11-13 01:33:31,900
116,143,11613,2020-11-13 06:46:54,300
116,120,11614,2020-11-16 12:48:39,900
116,130,11615,2020-11-10 11:47:49,100
116,162,11616,2020-11-15 01:36:48,500
116,185,11617,2020-11-14 12:24:01,500
116,121,11618,2020-11-11 14:28:32,800
116,189,11619,2020-11-10 19:22:51,900
116,199,11620,2020-11-17 14:28:19,300
116,121,11621,2020-11-14 13:19:06,700
116,199,11622,2020-11-11 18:41:18,100
116,199,11623,2020-11-18 04:03:06,500
116,193,11624,2020-11-14 04:53:11,300
116,165,11625,2020-11-18 01:26:12,100
116,193,11626,2020-11-19 10:36:56,400
116,189,11627,2020-11-15 04:10:17,500
116,120,11628,2020-11-17 19:09:53,900
116,185,11629,2020-11-11 03:16:04,500
116,185,11630,2020-11-18 10:56:18,100
116,103,11631,2020-11-15 01:41:55,700
116,120,11632,2020-11-19 15:21:33,300
116,186,11633,2020-11-12 01:08:27,400
116,185,11634,2020-11-13 22:41:50,100
116,185,11635,2020-11-13 17:29:19,300
116,162,11636,2020-11-10 23:00:31,100
116,189,11637,2020-11-16 10:51:41,900
116,189,11638,2020-11-14 14:04:13,200
116,130,11639,2020-11-12 23:19:09,100
116,178,11640,2020-11-16 04:04:37,900
116,165,11641,2020-11-13 16:44:02,300
116,189,11642,2020-11-11 11:43:10,500
116,103,11643,2020-11-13 05:39:36,300
116,165,11644,2020-11-15 13:48:17,200
116,143,11645,2020-11-14 13:14:45,500
116,199,11646,2020-11-11 03:19:55,100
116,162,11647,2020-11-11 00:00:21,900
116,185,11648,2020-11-13 12:42:31,900
116,120,11649,2020-11-13 19:38:21,200
117,155,11700,2020-11-17 22:54:32,700
117,114,11701,2020-11-16 01:36:32,200
117,104,11702,2020-11-11 06:58:49,600
117,123,11703,2020-11-16 07:14:01,300
117,123,11704,2020-11-13 09:47:29,700
117,124,11705,2020-11-17 19:01:43,900
117,198,11706,2020-11-18 14:16:08,800
117,152,11707,2020-11-19 20:29:15,700
117,123,11708,2020-11-14 01:53:55,700
117,171,11709,2020-11-16 12:10:17,500
117,198,11710,2020-11-10 16:49:13,800
117,171,11711,2020-11-19 00:46:41,800
117,185,11712,2020-11-13 01:33:31,900
117,124,11713,2020-11-13 06:46:54,300
117,112,11714,2020-11-16 12:48:39,900
117,120,11715,2020-11-10 11:47:49,100
117,153,11716,2020-11-15 01:36:48,500
117,190,11717,2020-11-14 12:24:01,500
117,119,11718,2020-11-11 14:28:32,800
117,104,11719,2020-11-18 05:22:43,900
118,182,11800,2020-11-17 22:54:32,700
118,126,11801,2020-11-16 01:36:32,200
118,105,11802,2020-11-11 06:58:49,600
118,143,11803,2020-11-16 07:14:01,300
118,143,11804,2020-11-13 09:47:29,700
118,156,11805,2020-11-17 19:01:43,900
118,108,11806,2020-11-15 05:24:29,500
118,173,11807,2020-11-19 20:29:15,700
118,143,11808,2020-11-14 01:53:55,700
118,190,11809,2020-11-16 12:10:17,500
118,105,11810,2020-11-14 15:56:00,100
118,190,11811,2020-11-19 00:46:41,800
118,198,11812,2020-11-13 01:33:31,900
118,156,11813,2020-11-13 06:46:54,300
118,109,11814,2020-11-16 12:48:39,900
118,142,11815,2020-11-10 11:47:49,100
118,180,11816,2020-11-15 01:36:48,500
118,187,11817,2020-11-18 10:36:20,600
118,141,11818,2020-11-11 14:28:32,800
118,105,11819,2020-11-18 05:22:43,900
119,141,11900,2020-11-17 22:54:32,700
119,108,11901,2020-11-16 01:36:32,200
119,105,11902,2020-11-11 06:58:49,600
119,117,11903,2020-11-16 07:14:01,300
119,117,11904,2020-11-13 09:47:29,700
119,199,11905,2020-11-12 22:18:24,600
119,170,11906,2020-11-18 14:16:08,800
119,133,11907,2020-11-19 20:29:15,700
119,117,11908,2020-11-14 01:53:55,700
119,149,11909,2020-11-16 12:10:17,500
119,170,11910,2020-11-10 16:49:13,800
119,149,11911,2020-11-19 00:46:41,800
119,155,11912,2020-11-13 01:33:31,900
119,121,11913,2020-11-13 06:46:54,300
119,107,11914,2020-11-16 12:48:39,900
119,114,11915,2020-11-10 11:47:49,100
119,136,11916,2020-11-15 01:36:48,500
119,160,11917,2020-11-14 12:24:01,500
119,113,11918,2020-11-11 14:28:32,800
119,105,11919,2020-11-18 05:22:43,900
119,108,11920,2020-11-12 23:21:30,200
119,113,11921,2020-11-14 13:19:06,700
119,108,11922,2020-11-12 19:13:41,800
119,132,11923,2020-11-19 07:11:02,200
119,141,11924,2020-11-18 18:33:06,300
119,141,11925,2020-11-18 01:26:12,100
119,114,11926,2020-11-16 23:16:37,700
119,155,11927,2020-11-17 09:19:43,500
119,107,11928,2020-11-17 19:09:53,900
119,162,11929,2020-11-11 03:16:04,500
120,157,12000,2020-11-17 22:54:32,700
120,116,12001,2020-11-16 01:36:32,200
120,102,12002,2020-11-11 06:58:49,600
120,128,12003,2020-11-16 07:14:01,300
120,128,12004,2020-11-13 09:47:29,700
120,137,12005,2020-11-17 19:01:43,900
120,197,12006,2020-11-18 14:16:08,800
120,144,12007,2020-11-19 20:29:15,700
120,128,12008,2020-11-14 01:53:55,700
120,178,12009,2020-11-16 12:10:17,500
120,197,12010,2020-11-10 16:49:13,800
120,178,12011,2020-11-19 00:46:41,800
120,181,12012,2020-11-13 01:33:31,900
120,137,12013,2020-11-13 06:46:54,300
120,111,12014,2020-11-16 12:48:39,900
120,125,12015,2020-11-10 11:47:49,100
120,153,12016,2020-11-15 01:36:48,500
120,187,12017,2020-11-14 12:24:01,500
120,117,12018,2020-11-11 14:28:32,800
120,102,12019,2020-11-18 05:22:43,900
120,116,12020,2020-11-12 23:21:30,200
120,117,12021,2020-11-14 13:19:06,700
120,116,12022,2020-11-12 19:13:41,800
120,140,12023,2020-11-19 07:11:02,200
120,157,12024,2020-11-18 18:33:06,300
120,157,12025,2020-11-18 01:26:12,100
120,125,12026,2020-11-16 23:16:37,700
120,181,12027,2020-11-17 09:19:43,500
120,111,12028,2020-11-17 19:09:53,900
120,194,12029,2020-11-11 03:16:04,500
120,194,12030,2020-11-18 10:56:18,100
120,101,12031,2020-11-15 01:41:55,700
120,103,12032,2020-11-19 15:21:33,300
120,197,12033,2020-11-12 01:08:27,400
120,187,12034,2020-11-13 22:41:50,100
120,194,12035,2020-11-13 17:29:19,300
120,144,12036,2020-11-10 23:00:31,100
120,103,12037,2020-11-19 17:28:30,900
120,167,12038,2020-11-14 15:57:54,200
120,125,12039,2020-11-12 23:19:09,100
120,178,12040,2020-11-16 04:04:37,900
120,157,12041,2020-11-13 16:44:02,300
120,111,12042,2020-11-10 15:00:09,500
120,102,12043,2020-11-13 05:39:36,300
120,167,12044,2020-11-15 13:48:17,200
120,137,12045,2020-11-14 13:14:45,500
120,103,12046,2020-11-14 08:59:55,400
120,153,12047,2020-11-11 00:00:21,900
120,194,12048,2020-11-13 12:42:31,900
120,103,12049,2020-11-13 19:38:21,200
121,149,12100,2020-11-17 22:54:32,700
121,116,12101,2020-11-16 01:36:32,200
121,105,12102,2020-11-11 06:58:49,600
121,139,12103,2020-11-16 07:14:01,300
121,139,12104,2020-11-13 09:47:29,700
121,181,12105,2020-11-12 22:18:24,600
